"No","Title","News","outcome"
"26","Rilis produk baru hingga menaikkan harga jual akan bantu kinerja Unilever (UNVR)","KONTAN.CO.ID - JAKARTA. PT Unilever Indonesia Tbk (UNVR) akan meluncurkan lebih banyak produk baru di tahun ini. Agenda peluncuran produk baru UNVR akan mengusung pertumbuhan berkelanjutan.  Willy Goutama Analis Maybank Kim Eng Sekuritas dalam riset 19 Maret 2021 menjelaskan, UNVR sebagai salah satu anak perusahaan global yang tengah akan lebih memprioritaskan strategi merger dan akuisisi serta menggenjot penelitian dan pengembangan (R&D). ""Karena itu, kami memperkirakan, UNVR akan peluncuran produk baru untuk meningkatkan stock keeping unit (SKU) menjadi 100-120 SKU di tahun 2021-2023,"" terang dia, dalam riset.  Jumlah SKU UNVR bertambah dari periode tahun 2017 hingga 2020 sebanyak 36-100 SKU. Penambahan jumlah SKU ini menurut Willy, akan membantu meningkatkan pertumbuhan penjualan UNVR di masa depan. Dengan berbagai inisiatif yang berorientasi pada pertumbuhan berkelanjutan tersebut, Willy yakin, UNVR bisa membukukan pertumbuhan penjualan sebesar 7% year on year (YoY) pada tahun ini. Pada tahun 2020, pendapatan UNVR stagnan (0%). ""Kami pikir pertumbuhan akan datang dari peluncuran produk baru dan rencana digitalisasi,"" tulis Willy dalam riset.  Rencananya UNVR meluncurkan beberapa produk terutama di bidang perawatan kulit, kosmetik, produk makanan dan minuman serta es krim. Euromonitor menyoroti kategori ini tumbuh cepat dengan pertumbuhan majemuk (CAGR) dalam 10-20 tahun sebesar 9%-15%. Sementara CAGR UNVR pada bidang yang sama dan periode sama tumbuh 8%.  Namun ada satu faktor risiko yang bisa menekan UNVR yakni meningkatnya harga komoditas. Sehingga, margin UNVR bisa tertekan. ""Kami kurang peduli tekanan margin keuntungan, karena UNVR masih menjadi pemimpin pasar. UNVR juga mampu meneruskan tekanan biaya kepada konsumen,"" jelas dia  Willy berpendapat, Unilever memiliki merek yang kuat sehingga bisa dengan mudah menaikkan harga. Maybank Kim Eng menghitung, harga jual rata-rata (ASP) UNVR akan naik 3% pada tahun ini. Angka ini jauh lebih tinggi dari tahun 2020 yang mana harga jual Unilever hanya naik 2%.  Pada tahun ini, Unilever juga menekan biaya promosi (A&P) hanya 9,7% dari penjualan dari sebelumnya pada tahun 2020 sebesar 10,3%. ""Kami memperirakan, EPS UNVR pada tahun 2021 akan naik 3,7% untuk setiap peningkatan ASP 1%,"" kata Willy dalam riset.  Hitungan Maybank Kim Eng Sekuritas, EPS UNVR akan tumbuh 8% pada tahun 2021, naik sebesar 4% pada 2022 dan meningkat 3% pada tahun 2023. Maybank Kim Eng Sekuritas juga memperkirakan, margin EBIT UNVR akan naik sedikit menjadi 22,9% di tahun 2021 dari tahun 2020 sebesar 22%. ""Kami memperkirakan, UNVR juga akan mendigitalkan pemesanan online dalam sistem B2B untuk memperluas pasar,"" terang Willy.  Hingga akhir tahun 2021, UNVR bisa membukukan pendapatan Rp 45,82 triliun dengan laba bersih Rp 7,75 triliun. Angka ini meningkat dari realisasi pendapatan dan laba bersih UNVR pada tahun 2020 masing-masing sebesar Rp 42,97 triliun dan Rp 7,16 triliun.  Maybank Kim Eng Sekuritas memberi rekomendasi untuk BUY dengan target harga Rp 9.800 per saham. ""Kami yakin EPS UNVR akan tumbuh pada CAGR pada tahun 2020-2023 sebesar 5%,"" proyeksi dia.","positif"
"32","Saham big cap: IHSG hijau, UNVR drop 4 hari, TPIA merosot 5 hari","KONTAN.CO.ID - JAKARTA. Indeks Harga Saham Gabungan (IHSG) menguat 0,28% ke level 6.272,81 pada Selasa (23/2). IHSG terangkat saham-saham big cap yang menguat. Kemarin, dari 13 saham big cap dengan kapitalisasi pasar di atas Rp 100 triliun, 6 saham diantaranya menguat, 6 saham melemah dan 1 saham lain stagnan harganya. Saham big cap yang turun 4 hari berturut-turut: UNVR. Saham big cap yang turun selama 5 hari beruntun: TPIA. Saham big cap dengan kenaikan market cap tertinggi harian, Selasa (23/2): 1. TLKM (9,46% | Rp 343,74 triliun) 2. BRPT (5,88% | Rp 100,85 triliun) 3. BRIS (0,72% | Rp 113,32 triliun) Saham big cap dengan penurunan market cap harian terdalam, Selasa (23/2): 1. ARTO (-6,88% | Rp 109,08 triliun) 2. EMTK (-2,62% | Rp 125,86 triliun) 3. HMSP (-1,09% | Rp 158,77 triliun) Saham big cap dengan kenaikan market cap mingguan tertinggi (Selasa, 23 Februari 2021 vs Selasa, 16 Februari 2021): 1. ARTO (28,48% | Rp 109,08 triliun) 2. TLKM (8,10% | Rp 343,74 triliun) 3. EMTK (6,70% | Rp 125,86 triliun) Saham big cap dengan presentase penurunan market cap mingguan terdalam (Selasa, 23 Februari 2021 vs Selasa, 16 Februari 2021): 1. TPIA (-8,91% | Rp 182,34 triliun) 2. BRPT (-6,90% | Rp 100,85 triliun) 3. BBNI (-6,30% | Rp 109,84 triliun)","positif"
"34","Harga saham UNVR (Unilever Indonesia) Rp 7.100, cek PER dan PBV terbaru!","KONTAN.CO.ID - JAKARTA. Rabu (10/2) saham UNVR (Unilever Indonesia Tbk.) ditutup menghijau. Saat bursa menutup hari perdagangan, saham UNVR persis di harga penutupan Rp 7.150 per saham. Dibandingkan dengan penutupan Selasa (9/2), harga saham UNVR naik 0,70% dari Rp 7.100. Mencatatkan harga tertinggi Rp 7.150 dan harga terendah Rp 7.025, saham UNVR ditutup naik Rp 50 per saham dalam sehari.      Kalau dihitung sejak 7 hari yang lalu (03 Februari 2021), harga saham UNVR hari ini turun 0,35 % dibanding harga saat itu (Rp 7.175). Adapun sejak setahun lalu (10 Februari 2020) harga saham UNVR minus 9,21% dari harga saat itu (Rp 7.875). Bursa Efek Indonesia (BEI) mencatat total nilai transaksi saham UNVR mencapai Rp 42,66 miliar, sedangkan volume saham yang ditransaksikan mencapai 6.019.200 lot. Menurut data RTI, dengan earning per share (EPS) alias laba bersih per saham Rp 188, maka price to earning ratio (PER) saham ini 38,03 kali. Adapun price to book value-nya (PBV) 55,43 kali.","positif"
"43","Mercermati pergerakan saham Unilever (UNVR) setelah sentimen vaksin","KONTAN.CO.ID -  JAKARTA. Saham PT Unilever Indonesia Tbk (UNVR) dalam dua hari terakhir ini tiba-tiba berbalik arah melonjak. Pada hari Selasa (19/1), saham UNVR sempat menyentuh level Rp 8.000 per saham. Namun kenaikan itu tak bertahan lama, pada penutupan perdagangan, saham UNVR kembali mempersempit kenaikan menjadi 1% dan parkir di level Rp 7.575 per saham. Kenaikan saham UNVR ini didukung nilai transaksi jumbo yang mencapai Rp 845,99 miliar dan volume perdagangan yang besar 108,58 juta dalam sehari. Mengutip data RTI, saham UNVR memulai debutnya pada hari Senin (18/9), saat saham UNVR melonjak 7,91% ke level Rp 7.500. Kenaikan saham UNVR ini tak terlepas dari keputusan pemerintah menggandeng Unilever untuk membantu mendistribusikan vaksin Covid-19. Hal itu ditegaskan Presiden Direktur Unilever Indonesia, Ira Noviarti dalam rilisnya pada hari Selasa atau sehari setelah saham UNVR melonjak hampir 8%. Melihat ke belakang, dalam dua pekan terakhir, saham UNVR memasuki fase bearish. Bahkan dalam empat hari berturut-turut pada pekan lalu saham UNVR terus merah. Dan dua pekan sebelumnya juga hampir setiap hari merah. Pada masa itu, investor asing tercatat melakukan net buy  atau beli bersih. Dalam sebulan terakhir asing masih mencatat net buy Rp 55,33 miliar di saham UNVR. Namun pada perdagangan hari Selasa (19/1), saat saham UNVR melanjutkan debutnya pada hari kedua, investor asing justru rame-rame melepas saham ini. Berdasarkan data RTI, asing melego saham UNVR sebesar Rp 61,04 miliar dalam sehari saja. Bisa jadi aksi net sell asing inilah yang menahan laju kenaikan saham emiten ini. Meskipun masih bisa bertahan di zona hijau, saham UNVR lebih banyak dikoleksi investor domestik. Apakah saham UNVR akan melanjutkan debutnya pada perdagangan hari Rabu (20/1)? Tentu saja itu baru terjawab setelah pasar tutup pada Rabu nanti. Namun mengutip pemberitaan Kontan.co.id sebelumnya, Head of Research MNC Sekuritas Edwin mengatakan, distribusi vaksin tidak akan berdampak signifikan terhadap pendapatan UNVR.","positif"
"46","Tersengat sentimen vaksin, simak saran analis untuk saham Unilever (UNVR)","KONTAN.CO.ID - JAKARTA. Pergerakan harga saham PT Unilever Indonesia Tbk (UNVR) tersengat sentimen distribusi vaksin. Mengutip data RTI, harga saham emiten konsumer ini sempat menyentuh level Rp 8.000 per saham setelah dibuka pada level Rp 7.700 per saham pada awal perdagangan Selasa (19/1). Hingga berita ini diturunkan, saham UNVR berada di level Rp 7.775 per saham. Meski begitu, saham ini masih mengakumulasi kenaikan 275 poin atau setara 3,67% sejak pembukaan pagi tadi.  Seperti diketahui, pemerintah akan menggandeng pihak swasta yang memiliki keahlian dalam rantai distribusi dingin seperti yang juga merupakan syarat pendistribusian vaksin Covid-19. UNVR memiliki keahlian ini lantaran memiliki segmen bisnis es krim. Head of Research MNC Sekuritas Edwin menyebut, distribusi vaksin tidak akan berdampak signifikan terhadap pendapatan konsolidasi vaksin.  ""Namun, sentimen ini bisa dimanfaatkan pelaku pasar untuk mengerek harga saham UNVR,"" ujar Edwin, Selasa (19/1). Jika hanya sekadar memanfaatkan sentimen tersebut, menurut Edwin, investor bisa masuk namun dihimbau untuk bersiap melakukan cut loss jika harganya menyentuh level Rp 7.400 per saham.","positif"
"58","Ada net buy Rp 1,2 triliun dalam sepekan, BBCA hingga UNVR jadi buruan asing","KONTAN.CO.ID - JAKARTA. Indeks Harga Saham Gabungan (IHSG) melesat 4,04% ke level 5.335,53 dalam sepekan. Berbarengan dengan hal ini, investor asing mencatatkan net buy Rp 1,2 triliun di semua pasar dalam seminggu ini. Di tengah ramainya investor asing yang masuk ke dalam pasar dalam negeri, sejumlah saham menjadi incaran utama. Mengutip RTI, PT Bank Central Asia Tbk (BBCA) adalah saham yang paling banyak diborong asing pekan lalu. BBCA mencatatkan net buy asing sebesar Rp 1,2 triliun dalam sepekan. Saham BBCA sendiri naik 8,81% pada sepekan ke level Rp 31.500 per saham. Saham BBCA ditransaksikan 121,2 juta kali di pekan lalu dengan nilai transaksi sebesar Rp 3,6 triliun. Saham lain yang juga banyak dibeli asing adalah PT Bank Rakyat Indonesia Tbk (BBRI) dengan net buy sebesar Rp 440,9 miliar. Saham BBRI naik 5,95% dalam sepekan dan ditransaksikan sebanyak 920 juta kali. Saham PT Astra International Tbk (ASII) juga banyak diborong asing pekan lalu. ASII mencatatkan net buy asing Rp 242,6 miliar dengan jumlah transaksi sebanyak 203 juta kali di sepekan. Minggu lalu, saham ASII sendiri naik 7,37% ke level Rp 5.825 per saham. PT Merdeka Copper Gold Tbk (MDKA) dan PT Unilever Indonesia Tbk (UNVR) juga jadi incaran investor asing pada minggu lalu. Kedua saham ini mencatatkan net buy asing masing-masing sebesar Rp 132,2 miliar dan Rp 117,2 miliar.","positif"
"59","Unilever Cetak Laba Bersih Rp 5,44 Triliun","NERACA Jakarta – Tidak luput dari dampak pandemi Covid-19, performance kinerja keuangan PT Unilever Indonesia Tbk (UNVR) juga terkoreksi. Dimana laba bersih perseroan di kuartal tiga 2020 tercatat sebesar Rp 5,44 triliun atau turun 1,29% secara tahunan. Namun demikian, perseroan masih mencatatkan kenaikan tipis 0,3% secara year on year (yoy) pendapatan menjadi Rp32,46 triliun hingga akhir periode kuartal ketiga tahun ini. Direktur Keuangan Unilever Indonesia, Arif Hudaya mengatakan, pertumbuhan penjualan ini didorong oleh kenaikan penjualan domestik sebesar 0,8% secara tahunan.”Unilever juga mencatat peningkatan positif pada penjualan ritel domestik (tanpa Unilever Food Solutions) sebesar 1,7% pada tahun berjalan September 2020,”ujarnya di Jakarta, kemarin Selain itu, pertumbuhan itu juga didorong oleh peningkatan penjualan produk kesehatan dan kebersihan, seiring dengan semakin meningkatnya kesadaran masyarakat akan pentingnya kesehatan selama pandemi. Perseroan, lanjutnya, berkomitmen untuk terus melakukan inovasi produk kendati di tengah pandemi Covid-19. Bahkan, perseroan juga terus membuka peluang untuk melakukan akuisisi merek baru sebagai salah satu upaya diversifikasi portofolio. Disampaikan Arif Hudaya, perseroan tetap menyiapkan investasi belanja modal atau capital expenditure (capex) untuk tahun ini sebesar 1% dari penjualan keseluruhan di tengah banyaknya tantangan bisnis akibat pandemi Covid-19. Adapun, fokus alokasi capex tersebut terutama terhadap produk yang dalam periode berjalan mencetak pertumbuhan pesat.”Di investasi untuk mengakuisisi, kami selalu melihat transformasi dari merek kami dan kami juga akan selalu melihat berbagai kesempatan jika ada untuk memperkaya produk, merek kami, dan dilakukan secara tepat,” kata Arif. Kendati demikian, alokasi capex tahun ini berada di posisi lebih rendah daripada alokasi pada tahun-tahun sebelumnya, yaitu di kisaran 2% hingga 2,5% dari total penjualan, seiring dengan pandemi Covid-19. Adapun, selama sembilan pertama tahun ini, perseroan telah meluncurkan 63 inovasi, yang terdiri atas inovasi baik merek baru, produk baru dalam merek yang sama, maupun produk dan merek lama tetapi dengan kemasan baru. Arif menjelaskan, peluncuran inovasi tersebut didorong oleh kebutuhan masyarakat yang tinggi pada saat pandemi Covid-19, terutama di sektor health and hygiene dan produk yang berkaitan dengan aktivitas di dalam rumah. Produk tersebut antara lain, hand sanitizer, Molto Spray, Kecap Bangau, dan produk es krim untuk kemasan di rumah seperti Vienetta, dan Cornetto mini pack.“Ke depan, fokus kami tetap tingkatkan inovasi dengan tepat dan sesuai dengan prioritas dan selektif,” papar Arif. Sementara Direktur Unilever Indonesia, Ira Noviarti menjelaskan bahwa tidak hanya mengacu terhadap relevansi kebutuhan saat ini, inovasi yang dilakukan perseroan juga akan berdasarkan kebutuhan konsumen untuk masa depan.“Kami akan melihat apa yang diperlukan konsumen ke depannya, kami akan kerja sama dengan RnD dan Market Insight untuk menggali terus kebutuhan konsumen yang belum di addressed perseroan, maupun kebutuhan possible yang belum dikeluarkan perseroan,” papar Ira.","positif"
"64","Meski Laba Q3 Merosot, Unilever Jajaki Akuisisi Brand Baru","Emiten konsumer, PT Unilever Indonesia Tbk (UNVR) menyatakan akan membuka peluang untuk terus mengakuisisi brand baru untuk melengkapi portofolio bisnis perseroan.Direktur Keuangan Unilever Indonesia, Arif Hudaya menjelaskan, perseroan pada tahun ini menganggarkan belanja modal atau capital expenditure atau capex senilai 1% dari penjualan perseroan, direvisi dari sebelumnya 2-2,5%.""Kesempatan akuisisi kami selalu melihat portofolio transformasi dari merek merek kami, kami selalu melihat kesempatan jika ada dalam memperkaya produk-produk Unilever, kami akan selalu lakukan dalam investasi yang tepat,"" kata Arif, dalam penjelasannya di acara paparan publik secara virtual, Selasa (3/11/2020).Pada kesempatan yang sama, Direktur Unilever Indonesia, Ira Noviarti mengatakan, perseroan juga terus melakukan inovasi dari brand-brand yang dimiliki Unilever. Sampai dengan September ini, ada 63 inovasi produk baru yang dikembangkan perseroan.""Prinsip inovasi kami melihat konsumen dari berbagai segmen, melihat kebutuhan dan preferensi konsumen. Kita juga melihat ke depan apa yang akan diperlukan konsumen ke depannya,"" kata Ira melanjutkan.Seperti diketahui, sampai dengan kuartal ketiga tahun ini, perseroan membukukan laba bersih senilai Rp 5,44 triliun terkoreksi 1,27% dari periode yang sama tahun lalu Rp 5,51 triliun di tengah pandemi Covid-19.Perseroan mengakui hampir seluruh dunia usaha terkena dampaknya, termasuk di industri fast moving consumer goods (FMCG).Pendapatan UNVR pada periode hingga kuartal III-2020 itu naik 0,31% menjadi Rp 32,46 triliun dari periode yang sama tahun lalu Rp 32,36 triliun. Harga pokok penjualan UNVR turun tipis menjadi Rp 15,59 triliun dari sebelumnya Rp 15,92 triliun.Dari sisi penjualan, paling besar dari dalam negeri mencapai Rp 31,03 triliun naik dari sebelumnya Rp 30,79 triliun.Sementara itu ekspor produk Unilever justru minus menjadi Rp 1,43 triliun dari sebelumnya Rp 1,57 triliun. Dari penjualan tersebut, segmen home and personal care masih memberikan andil yang terbesar terhadap pendapatan, yakni Rp 22,7 triliun atau 70%.Sedangkan, di segmen food resfreshment mengalami penurunan 3,5% menjadi Rp 9,7 T karena kebijakan pembatasan sosial berskala besar (PSBB) menyebabkan perhotelan dan restoran menutup operasionalnya.Sementara itu, penjualan kepada pihak berelasi paling besar ada tiga yakni ke Unilever Asia Private Limited sebesar Rp 429,32 miliar, Unilever (Malaysia) Holdings Sdn Bhd Rp 241,59 miliar, dan Unilever Philippines, Inc. Rp 213,46 miliar.","positif"
"66","Segmen home and personal care naik, simak strategi Unilever Indonesia (UNVR) ke depan","KONTAN.CO.ID - JAKARTA. PT Unilever Indonesia Tbk (UNVR) mencatat pendapatan Rp 32,46 triliun hingga September 2020, naik 0,31% secara tahunan (yoy). Kenaikan tersebut didukung oleh segmen kebutuhan rumah tangga dan perawatan tubuh (home and personal care).  Segmen home and personal care tercatat menyumbang pendapatan sebesar Rp 22,8 triliun, atau naik 2,01% yoy dari Rp 22,35 triliun. Sementara itu bisnis makanan dan minuman justru turun 3,59% yoy dari Rp 10,02 triliun menjadi Rp 9,66 triliun.  Direktur Keuangan Unilever Indonesia Arif Hudaya menjelaskan segmen makanan dan minuman memang mengalami tantangan, terutama dari kategori es krim dan unit business to business (B2B) yaitu Unilever Food Solutions karena terbatasnya kegiatan di luar rumah dan geliat industri Horeca relatif lambat meski ada tanda perbaikan dengan adanya relaksasi pembatasan sosial berskala besar (PSBB).  Sementara, produk makanan untuk konsumsi masak di rumah seperti Bango masih terus tumbuh disebabkan meningkatnya kegiatan masak dan konsumsi di rumah.  ""Untuk itu kami tetap optimistis karena kami juga melihat peluang yang diakibatkan pergeseran pola konsumsi masyarakat, di mana konsumen lebih cenderung memilih memasak dan makan di rumah,"" jelas Arif kepada Kontan.co.id, Kamis (29/10).  Unilever Indonesia berinovasi dengan meluncurkan produk cabai tabur Jawara, rangkaian bumbu warisan kuliner nusantara dari bango, teh mawar dan teh jahe Sariwangi.  Di kategori es krim, Unilever melakukan inovasi untuk konsumsi di rumah seperti Walls Unicornetto Mini Pack dan Viennetta.  Kemudian kenaikan pendapatan dari segmen home and personal care didorong oleh meningkatnya kepedulian konsumen akan kesehatan dan kebersihan di masa pandemi. Produk yang paling diburu konsumen adalah sabun dan hand sanitizer Lifebuoy serta produk kebersihan rumah seperti Wipol dan Rinso.  Untuk itu, Unilever meluncurkan produk yang relevan di saat ini baik dari segi kebutuhan hingga daya beli.  Adapun, di kuartal III-2020 Unilever meluncurkan Rinso Laundry Disinfektan, Vixal Bleach Disinfektan, Molto Fabric Spray dan varian Lifebuoy Sabun Mandi Cair kemasan Rp 5.000.  Melihat kondisi tersebut, prioritas dan fokus Unilever Indonesia ke depan tetap sama dan konsisten, yaitu memberikan produk yang terbaik kepada konsumen agar dapat mendukung hidup sehari-hari yang selalu bersih, sehat, dan penuh cita rasa.  ""Dengan berfokus pada konsumen, kami percaya bahwa kami dapat terus membangun bisnis yang mampu bersaing di masa penuh tantangan dan masa depan, yang akhirnya dapat memperkuat daya saing kami di lintas kategori dan channel,"" jelasnya.  Selain itu, UNVR juga akan tetap berfokus untuk menelurkan inovasi-inovasi baru, serta memperkuat dan mendorong tujuan mulia (purpose) pada brand-brand dan seluruh operasi.","positif"
"69","Laba bersih Unilever (UNVR) turun 1,27% menjadi Rp 5,44 triliun hingga kuartal III","KONTAN.CO.ID - JAKARTA. Laba bersih PT Unilever Indonesia Tbk (UNVR) pada sembilan bulan pertama tahun ini meski pendapatan meningkat. UNVR ini mengantongi laba bersih sebesar Rp 5,44 triliun hingga akhir September 2020, turun 1,27% bila dibandingkan dengan periode yang sama tahun lalu Rp 5,51 triliun.  Sementara itu pendapatan UNVR tercatat naik tipis 0,31% dari Rp 32,36 triliun menjadi Rp 32,46 triliun. Kenaikan pendapatan disebabkan oleh naiknya penjualan dalam negeri dari Rp 30,79 triliun menjadi Rp 31,03 triliun. Sementara itu penjualan ekspor tercatat turun Rp 1,57 triliun menjadi Rp 1,43 triliun.  Penurunan laba tersebut disebabkan oleh naiknya beban pemasaran dan penjualan dari Rp 6,1 triliun menjadi Rp 6,59 triliun. Beban umum dan administrasi pun meningkat dari Rp 2,81 triliun menjadi Rp 3,18 triliun.  Di sisi lain, Unilever Indonesia memiliki kas dan setara kas pada akhir periode sebesar Rp 664,74 miliar. Adapun ekuitas UNVR tercatat sebesar Rp 6,48 triliun dan liabilitas tercatat sebesar Rp 14,59 triliun.  Manajemen Unilever dalam laporan keuangan menambahkan, kejadian luar biasa Covid-19 sejak Maret 2020 telah meningkatkan ketidakpastian atas lingkungan Unilever Indonesia beroperasi dan telah mempengaruhi posisi keuangan dan hasil operasi. Unilever memantau dampak perkembangan kejadian luar biasa tersebut terhadap aktivitas usaha dan telah mengambil langkah-langkah antisipasi yang dapat meminimalkan dampak dari kejadian luar biasa. Dus, UNVR fokus kepada tiga hal yaitu melindungi kesehatan, keselamatan, dan kesejahteraan karyawan, memastikan keberlangsungan bisnis dan pemenuhan kebutuhan produk untuk membantu konsumen menghadapi keseharian di masa yang penuh tantangan ini, serta berkontribusi membantu masyarakat luas dalam berbagai upaya mengatasi pandemi Covid-19.","positif"
